date,ticker,open,high,low,close,adj_close,ajexdi,volume
2023-03-21,NVDA,261.8,263.92,253.81,261.99,26.1990,10,54614960
2023-03-21,WMT,141.39,141.39,139.53,140.42,46.8067,3,6335472
2023-03-21,XOM,104.17,107.28,104.13,107.04,107.0400,1,31580540
2023-03-22,AAPL,159.3,162.14,157.81,157.83,157.8300,1,75445730
2023-03-22,AMZN,100.45,102.1,98.61,98.7,98.7000,1,57345880
2023-03-22,GOOGL,104.27,106.59,103.33,103.37,103.3700,1,43339860
2023-03-22,JNJ,153.85,154.06,151.03,151.05,151.0500,1,7935700
2023-03-22,JPM,130.56,130.655,127.08,127.18,127.1800,1,17231170
2023-03-22,META,202.5,207.37,199.67,199.81,199.8100,1,28399870
2023-03-22,MSFT,273.4,281.04,272.18,272.29,272.2900,1,34816540
2023-03-22,NVDA,264.25,275.89,262.37,264.68,26.4680,10,79448670
2023-03-22,WMT,140.64,141.22,139.46,139.52,46.5067,3,6181806
2023-03-22,XOM,106.8,107.175,104.56,104.59,104.5900,1,14946790
2023-03-23,AAPL,158.83,161.5501,157.68,158.93,158.9300,1,67530650
2023-03-23,AMZN,100.43,101.06,97.62,98.71,98.7100,1,57460450
2023-03-23,GOOGL,105.06,106.3,104.46,105.6,105.6000,1,40721110
2023-03-23,JNJ,151.175,151.69,150.11,151.13,151.1300,1,9050753
2023-03-23,JPM,127.9,129.53,126.02,126.84,126.8400,1,16666390
2023-03-23,META,202.84,207.88,202.15,204.28,204.2800,1,27336440
2023-03-23,MSFT,277.94,281.06,275.2,277.66,277.6600,1,36570260
2023-03-23,NVDA,271.155,274.99,266.9,271.91,27.1910,10,56340700
2023-03-23,WMT,140.2,141.61,139.49,140.65,46.8833,3,7347308
2023-03-23,XOM,105.36,106.34,102.44,103.41,103.4100,1,14374050
2023-03-24,AAPL,158.86,160.34,157.85,160.25,160.2500,1,59153700
2023-03-24,AMZN,98.065,98.3,96.4,98.13,98.1300,1,56079920
2023-03-24,GOOGL,104.99,105.49,103.84,105.44,105.4400,1,30386010
2023-03-24,JNJ,151.48,152.76,150.83,152.65,152.6500,1,5695948
2023-03-24,JPM,125.63,125.68,123.11,124.91,124.9100,1,22304400
2023-03-24,META,205.18,207.58,203.55,206.01,206.0100,1,27707600
2023-03-24,MSFT,277.24,280.63,275.28,280.57,280.5700,1,28165090
2023-03-24,NVDA,270.31,271.67,263.55,267.79,26.7790,10,45484530
2023-03-24,WMT,141.01,142.47,140.6,141.8,47.2667,3,7582498
2023-03-24,XOM,101.47,103.85,100.9132,103.53,103.5300,1,13395500
2023-03-27,AAPL,159.94,160.77,157.87,158.28,158.2800,1,52295920
2023-03-27,AMZN,99.07,99.34,97.08,98.04,98.0400,1,46648980
2023-03-27,GOOGL,104.615,104.76,101.9273,102.46,102.4600,1,31087470
2023-03-27,JNJ,154.2,154.54,153.11,153.3,153.3000,1,6770111
2023-03-27,JPM,126.79,129.38,126.29,128.49,128.4900,1,18840910
2023-03-27,META,204.81,205.86,201.36,202.84,202.8400,1,18466520
2023-03-27,MSFT,280.5,281.4589,275.52,276.38,276.3800,1,26777250
2023-03-27,NVDA,268.37,270,263.65,265.31,26.5310,10,36038050
2023-03-27,WMT,142.79,144.975,142.78,144.17,48.0567,3,8924012
2023-03-27,XOM,104.74,106.48,103.91,105.8,105.8000,1,14787020
2023-03-28,AAPL,157.97,158.49,155.98,157.65,157.6500,1,45922030
2023-03-28,AMZN,98.11,98.44,96.29,97.24,97.2400,1,38654460
2023-03-28,GOOGL,102.44,102.45,99.74,101.03,101.0300,1,32024990
2023-03-28,JNJ,152.39,153.45,151.725,151.82,151.8200,1,6112226
2023-03-28,JPM,128.71,129.3417,127.744,128.88,128.8800,1,10817000
2023-03-28,META,200.15,201.03,197.9,200.68,200.6800,1,19110410
2023-03-28,MSFT,275.79,276.14,272.0451,275.23,275.2300,1,21851340
2023-03-28,NVDA,264.47,265.13,258.5,264.1,26.4100,10,35523720
2023-03-28,WMT,143.65,144.41,143.05,143.61,47.8700,3,7093823
2023-03-28,XOM,105.44,107.65,105.19,107.12,107.1200,1,11032950
2023-03-29,AAPL,159.37,161.05,159.35,160.77,160.7700,1,51074330
2023-03-29,AMZN,98.69,100.4218,98.56,100.25,100.2500,1,49692240
2023-03-29,GOOGL,102.28,102.49,100.65,101.39,101.3900,1,28730940
2023-03-29,JNJ,152.24,153.38,152.07,153.31,153.3100,1,6011421
2023-03-29,JPM,130.1,130.22,127.77,129.14,129.1400,1,14582660
2023-03-29,META,203.56,205.72,202.5355,205.35,205.3500,1,18825450
2023-03-29,MSFT,278.96,281.1398,278.41,280.51,280.5100,1,25041300
2023-03-29,NVDA,268.25,270.78,265.97,269.84,26.9840,10,39250390
2023-03-29,WMT,144.37,144.96,143.45,144.23,48.0767,3,8072046
2023-03-29,XOM,108.06,109.16,107.49,108.96,108.9600,1,14217190
2023-03-30,AAPL,161.53,162.47,161.271,162.36,162.3600,1,49435820
2023-03-30,AMZN,101.55,103.04,101.01,102,102.0000,1,53553940
2023-03-30,GOOGL,100.91,101.155,99.78,100.89,100.8900,1,32817670
2023-03-30,JNJ,153.58,153.8,152.81,153.43,153.4300,1,4555452
2023-03-30,JPM,129.95,130.12,127.65,128.75,128.7500,1,12126060
2023-03-30,META,203.38,208.09,202.82,207.84,207.8400,1,22568600
2023-03-30,MSFT,284.23,284.46,281.48,284.05,284.0500,1,25014730
2023-03-30,NVDA,272.29,274.99,271.02,273.83,27.3830,10,36346710
2023-03-30,WMT,145.5,146.6,145.02,145.67,48.5567,3,7292257
2023-03-30,XOM,109.55,109.57,108.52,109.49,109.4900,1,11570740
2023-03-31,AAPL,162.44,165,161.91,164.9,164.9000,1,68638410
2023-03-31,AMZN,102.16,103.49,101.95,103.29,103.2900,1,56680340
2023-03-31,GOOGL,101.3,103.89,101.04,103.73,103.7300,1,36265270
2023-03-31,JNJ,153.79,155.19,153.24,155,155.0000,1,9887284
2023-03-31,JPM,129.66,130.34,128.8514,130.31,130.3100,1,13099540
2023-03-31,META,207.24,212.17,206.77,211.94,211.9400,1,25413290
2023-03-31,MSFT,283.73,289.27,283,288.3,288.3000,1,32725100
2023-03-31,NVDA,271.4,278.3431,271.05,277.77,27.7770,10,43286290
2023-03-31,WMT,146.58,148.44,146.47,147.45,49.1500,3,6953948
2023-03-31,XOM,109.68,110.17,109.0499,109.66,109.6600,1,14414700
2023-04-03,AAPL,164.27,166.29,164.22,166.17,166.1700,1,56915020
2023-04-03,AMZN,102.3,103.29,101.43,102.41,102.4100,1,41068330
2023-04-03,GOOGL,102.39,104.53,101.93,104.36,104.3600,1,24582920
2023-04-03,JNJ,154.95,157.01,153.94,156.85,156.8500,1,6840659
2023-04-03,JPM,129.91,131.44,129.41,130.16,130.1600,1,11768660
2023-04-03,META,208.84,213.4861,208.2,213.07,213.0700,1,17902850
2023-04-03,MSFT,286.52,288.27,283.95,287.23,287.2300,1,24855500
2023-04-03,NVDA,275.09,280,273.36,279.65,27.9650,10,39765330
2023-04-03,WMT,147.73,148.95,147.5,148.69,49.5633,3,6586758
2023-04-03,XOM,113.39,116.85,113.12,116.13,116.1300,1,28071150
2023-04-04,AAPL,166.595,166.84,165.11,165.63,165.6300,1,46222070
2023-04-04,AMZN,102.75,104.2,102.11,103.95,103.9500,1,48573130
2023-04-04,GOOGL,104.33,105.58,104.04,104.72,104.7200,1,24355150
2023-04-04,JNJ,156.97,158.97,156.59,158.49,158.4900,1,8266438
2023-04-04,JPM,130.5,130.59,127.41,128.42,128.4200,1,11568470
2023-04-04,META,213.39,216.24,212.54,214.72,214.7200,1,20990830
2023-04-04,MSFT,287.23,290.4499,285.67,287.18,287.1800,1,25792120
2023-04-04,NVDA,279.66,280,273.07,274.53,27.4530,10,36707200
2023-04-04,WMT,148.53,148.79,147.02,147.23,49.0767,3,6031751
2023-04-04,XOM,116.26,116.7,114.17,115.02,115.0200,1,16355470
2023-04-05,AAPL,164.74,165.05,161.8,163.76,163.7600,1,51412830
2023-04-05,AMZN,103.91,103.91,100.7506,101.1,101.1000,1,45068260
2023-04-05,GOOGL,105.78,106.1,103.66,104.47,104.4700,1,27729900
2023-04-05,JNJ,164.37,165.66,162.76,165.61,165.6100,1,16692560
2023-04-05,JPM,126.8,128.15,126.46,127.61,127.6100,1,9610379
2023-04-05,META,214.15,215.19,209.94,211.48,211.4800,1,19370600
2023-04-05,MSFT,285.85,287.15,282.92,284.34,284.3400,1,22016070
2023-04-05,NVDA,268.29,269.98,263.95,268.81,26.8810,10,51365840
2023-04-05,WMT,147.17,149.88,147.14,149.67,49.8900,3,8839826
2023-04-05,XOM,115.35,117,114.31,116.99,116.9900,1,16474770
2023-04-06,AAPL,162.43,164.9584,162,164.66,164.6600,1,45336410
2023-04-06,AMZN,100.75,102.3817,99.8008,102.06,102.0600,1,43750270
2023-04-06,GOOGL,105.26,109.17,104.33,108.42,108.4200,1,48643700
2023-04-06,JNJ,165.99,167.23,164.8,165.15,165.1500,1,9613625
2023-04-06,JPM,127,128.08,126.8553,127.47,127.4700,1,8751689
2023-04-06,META,209.25,216.94,208.65,216.1,216.1000,1,26080370
2023-04-06,MSFT,283.21,292.08,282.03,291.6,291.6000,1,29707440
2023-04-06,NVDA,265.84,270.8,264.27,270.37,27.0370,10,39694320
2023-04-06,WMT,148.8,151.0376,148.52,150.8,50.2667,3,5962012
2023-04-06,XOM,116.86,117.18,114.77,115.05,115.0500,1,15775530
2023-04-10,AAPL,161.42,162.03,160.08,162.03,162.0300,1,47657440
2023-04-10,AMZN,100.96,102.2,99.57,102.17,102.1700,1,37164910
2023-04-10,GOOGL,106.98,107.59,105.12,106.44,106.4400,1,27039450
2023-04-10,JNJ,164.63,164.84,163.64,164.32,164.3200,1,5352602
2023-04-10,JPM,126.54,128.23,126.22,127.89,127.8900,1,9460191
2023-04-10,META,214.71,215.66,210.66,214.75,214.7500,1,15850230
2023-04-10,MSFT,289.208,289.6,284.71,289.39,289.3900,1,23073690
2023-04-10,NVDA,268.23,276.2099,266.69,275.79,27.5790,10,38322730
2023-04-10,WMT,150.36,151.12,149.77,150.51,50.1700,3,4838053
2023-04-10,XOM,114.78,116.18,114.17,114.54,114.5400,1,13003400
2023-04-11,AAPL,162.35,162.36,160.51,160.8,160.8000,1,47584980
2023-04-11,AMZN,100.8,101,99.01,99.92,99.9200,1,60310250
2023-04-11,GOOGL,106.55,106.73,104.68,105.35,105.3500,1,26261740
2023-04-11,JNJ,164.42,165.28,164.0401,164.27,164.2700,1,5902586
2023-04-11,JPM,128.3,128.94,127.54,128.52,128.5200,1,10510020
2023-04-11,META,215.48,216.02,213.41,213.85,213.8500,1,16690920
2023-04-11,MSFT,285.75,285.98,281.64,282.83,282.8300,1,27232790
2023-04-11,NVDA,277.235,277.9,271.26,271.69,27.1690,10,30510570
2023-04-11,WMT,151,151,149.62,150.07,50.0233,3,6122911
2023-04-11,XOM,114.96,116.1999,114.38,115.35,115.3500,1,11755120
2023-04-12,AAPL,161.22,162.06,159.78,160.1,160.1000,1,50053780
2023-04-12,AMZN,100.4,100.51,97.705,97.83,97.8300,1,56597910
2023-04-12,GOOGL,106.58,106.75,104.34,104.64,104.6400,1,24320190
2023-04-12,JNJ,163.94,164.84,163.1,163.92,163.9200,1,5764006
2023-04-12,JPM,129.18,130.43,128.0603,128.5,128.5000,1,11811940
2023-04-12,META,214.835,216.84,212.584,214,214.0000,1,18931170
2023-04-12,MSFT,284.79,287.01,281.96,283.49,283.4900,1,27358360
2023-04-12,NVDA,273.7,274.6799,264.475,264.95,26.4950,10,44502740
2023-04-12,WMT,149.79,150.97,149.17,149.34,49.7800,3,3736004
2023-04-12,XOM,116.16,116.59,114.93,115.23,115.2300,1,10915480
2023-04-13,AAPL,161.63,165.8,161.42,165.56,165.5600,1,68337080
2023-04-13,AMZN,98.95,102.57,98.71,102.4,102.4000,1,67794490
2023-04-13,GOOGL,105.84,107.49,105.84,107.43,107.4300,1,24809610
2023-04-13,JNJ,164.18,166.33,163.805,166.11,166.1100,1,5639969
2023-04-13,JPM,128.46,129.04,126.83,128.99,128.9900,1,12416390
2023-04-13,META,215.73,221.15,215.69,220.35,220.3500,1,23278880
2023-04-13,MSFT,283.59,289.9,283.17,289.84,289.8400,1,24194290
2023-04-13,NVDA,267.34,268.869,263.29,264.63,26.4630,10,35269600
2023-04-13,WMT,149.65,150,148.2,149.49,49.8300,3,4419389
2023-04-13,XOM,114.6,115.89,114.13,115.77,115.7700,1,12394820
2023-04-14,AAPL,164.59,166.32,163.82,165.21,165.2100,1,49333260
2023-04-14,AMZN,102.07,103.2013,101.11,102.51,102.5100,1,51366260
2023-04-14,GOOGL,106.89,108.94,106.84,108.87,108.8700,1,26541650
2023-04-14,JNJ,165.97,166.115,164.06,165.84,165.8400,1,7224330
2023-04-14,JPM,135.15,139.12,134.9001,138.73,138.7300,1,43892240
2023-04-14,META,217.88,222.11,217.55,221.49,221.4900,1,21566660
2023-04-14,MSFT,287,288.48,283.69,286.14,286.1400,1,20971840
2023-04-14,NVDA,265.04,268.83,262.2,267.58,26.7580,10,39489620
2023-04-14,WMT,149.03,149.89,148.145,148.48,49.4933,3,3488240
2023-04-14,XOM,115.9,116.66,115.12,116.05,116.0500,1,11529730
2023-04-17,AAPL,165.09,165.39,164.03,165.23,165.2300,1,41453540
2023-04-17,AMZN,103.16,103.73,101.59,102.74,102.7400,1,39880990
2023-04-17,GOOGL,104.658,106.16,104.52,105.97,105.9700,1,37434600
2023-04-17,JNJ,165.735,166.24,164.94,165.67,165.6700,1,8038787
2023-04-17,JPM,139.95,140.06,137.66,139.83,139.8300,1,16040100
2023-04-17,META,219.79,220.979,217.13,218.86,218.8600,1,15428990
2023-04-17,MSFT,289.93,291.6,286.16,288.8,288.8000,1,23810820
2023-04-17,NVDA,265.655,270.06,264.3318,270.02,27.0020,10,32051790
2023-04-17,WMT,148.64,149.67,148.5,149.52,49.8400,3,5388240
2023-04-17,XOM,115.49,116.51,114.42,114.7,114.7000,1,13242570
2023-04-18,AAPL,166.1,167.41,165.65,166.47,166.4700,1,49857320
2023-04-18,AMZN,103.95,104.2,101.52,102.3,102.3000,1,39640930
2023-04-18,GOOGL,106.49,106.54,104.07,104.5,104.5000,1,26547720
2023-04-18,JNJ,164.25,164.69,159.65,161.01,161.0100,1,14556630
2023-04-18,JPM,140.27,141.78,139.03,141.4,141.4000,1,13751340
2023-04-18,META,219.91,220.44,216.21,217.89,217.8900,1,12249490
2023-04-18,MSFT,291.57,291.755,287.01,288.37,288.3700,1,20144720
2023-04-18,NVDA,275.335,281.1,273.57,276.67,27.6670,10,60401160
2023-04-18,WMT,149.78,150.34,149.44,149.85,49.9500,3,4494084
2023-04-18,XOM,114.39,117.21,114.3,116.94,116.9400,1,17389100
2023-04-19,AAPL,165.8,168.16,165.54,167.63,167.6300,1,47624600
2023-04-19,AMZN,101.58,105.12,101.39,104.3,104.3000,1,58260640
2023-04-19,GOOGL,103.58,104.98,103.07,104.18,104.1800,1,20862020
2023-04-19,JNJ,161.99,162.68,161.17,162.53,162.5300,1,6746900
2023-04-19,JPM,141.23,141.5,140.4,141.22,141.2200,1,9151414
2023-04-19,META,213.472,217.33,212.93,215.7,215.7000,1,15848640
2023-04-19,MSFT,285.99,289.05,284.54,288.45,288.4500,1,17107920
2023-04-19,NVDA,273.61,280,272.32,279.31,27.9310,10,35255080
2023-04-19,WMT,150.84,151.41,149.77,150.01,50.0033,3,4143159
2023-04-19,XOM,116.08,116.9,115.77,116.57,116.5700,1,10680170
2023-04-20,AAPL,166.09,167.87,165.56,166.65,166.6500,1,52328730
2023-04-20,AMZN,103.53,105.25,103.21,103.81,103.8100,1,57598800
2023-04-20,GOOGL,103.91,106.25,103.8684,105.29,105.2900,1,27738970
2023-04-20,JNJ,162.43,163.82,160.96,163.58,163.5800,1,9494837
2023-04-20,JPM,139.91,141.43,139.84,140.81,140.8100,1,10583560
2023-04-20,META,213.48,216.75,212.77,213.07,213.0700,1,16452160
2023-04-20,MSFT,285.25,289.03,285.08,286.11,286.1100,1,23208970
2023-04-20,NVDA,276.71,280.3,270,271.04,27.1040,10,42683390
2023-04-20,WMT,150.21,151.39,149.6,150.97,50.3233,3,4547157
2023-04-20,XOM,115.125,115.68,113.2298,115.64,115.6400,1,17035210
2023-04-21,AAPL,165.05,166.4521,164.49,165.02,165.0200,1,58023690
2023-04-21,AMZN,106.1,108.15,105.08,106.96,106.9600,1,86652650
2023-04-21,GOOGL,105.47,106,104.78,105.41,105.4100,1,25638460
2023-04-21,JNJ,164.44,164.97,161.97,162.69,162.6900,1,7011996
2023-04-21,JPM,139.74,141.11,138.78,140.54,140.5400,1,11839200
2023-04-21,META,210.21,213.41,209.58,212.89,212.8900,1,17690240
2023-04-21,MSFT,285.01,286.27,283.0608,285.76,285.7600,1,21562760
2023-04-21,NVDA,269.52,271.83,267.22,271.19,27.1190,10,34465480
2023-04-21,WMT,151.96,152.3,151.175,151.73,50.5767,3,8444887
2023-04-21,XOM,116.49,116.88,115.26,116.01,116.0100,1,14313090
2023-04-24,AAPL,165,165.6,163.89,165.33,165.3300,1,41886840
2023-04-24,AMZN,107.655,109.23,105.07,106.21,106.2100,1,69443950
2023-04-24,GOOGL,105.49,106.63,104.7,105.97,105.9700,1,23486620
2023-04-24,JNJ,162.69,163.805,161.87,163.68,163.6800,1,5273527
2023-04-24,JPM,140.455,141.1,140.04,140.73,140.7300,1,7567073
2023-04-24,META,213.675,213.92,210.71,212.79,212.7900,1,15656490
2023-04-24,MSFT,282.09,284.95,278.72,281.77,281.7700,1,26559940
2023-04-24,NVDA,270.13,273.6599,266.7101,270.42,27.0420,10,33858570
2023-04-24,WMT,151.71,152.95,151.71,152.76,50.9200,3,4524528
2023-04-24,XOM,115.92,118.885,115.88,118.2,118.2000,1,15823920
2023-04-25,AAPL,165.19,166.305,163.73,163.77,163.7700,1,48400280
2023-04-25,AMZN,104.91,105.45,102.45,102.57,102.5700,1,62555710
2023-04-25,GOOGL,105.825,106.69,103.84,103.85,103.8500,1,43187850
2023-04-25,JNJ,164.31,165.35,164.155,165.18,165.1800,1,6258189
2023-04-25,JPM,139.6,139.96,137.625,137.67,137.6700,1,10615720
2023-04-25,META,210.815,211.26,207.13,207.55,207.5500,1,18775370
2023-04-25,MSFT,279.51,281.6,275.37,275.42,275.4200,1,41084240
2023-04-25,NVDA,270.78,272.47,262.25,262.41,26.2410,10,36950990
2023-04-25,WMT,153.29,153.75,151.33,151.57,50.5233,3,5416315
2023-04-25,XOM,117.55,117.74,115.63,116.52,116.5200,1,12176550
2023-04-26,AAPL,163.055,165.28,162.8,163.76,163.7600,1,45400240
2023-04-26,AMZN,105.04,106.62,104.1,104.98,104.9800,1,73351380
2023-04-26,GOOGL,104.92,106.35,102.63,103.71,103.7100,1,53253620
2023-04-26,JNJ,164.09,164.39,162.24,162.62,162.6200,1,5516948
2023-04-26,JPM,137.62,137.8093,134,135.23,135.2300,1,14409450
2023-04-26,META,212.5,214.11,208.88,209.4,209.4000,1,39980630
2023-04-26,MSFT,296.7,299.57,292.73,295.37,295.3700,1,64519490
2023-04-26,NVDA,270.02,273.3,267.051,269.56,26.9560,10,40517420
2023-04-26,WMT,150.98,151.41,150.22,150.91,50.3033,3,4302779
2023-04-26,XOM,116.03,117.09,114.68,115.45,115.4500,1,15560600
2023-04-27,AAPL,165.19,168.56,165.19,168.41,168.4100,1,64580700
2023-04-27,AMZN,108.16,110.86,106.8,109.82,109.8200,1,136045900
2023-04-27,GOOGL,104.45,108.37,103.54,107.59,107.5900,1,49899000
2023-04-27,JNJ,162.9,163.4067,162.13,163,163.0000,1,5730370
2023-04-27,JPM,136,137.91,135.66,137.05,137.0500,1,9027605
2023-04-27,META,239.89,241.685,236.77,238.56,238.5600,1,70928930
2023-04-27,MSFT,295.97,305.2,295.25,304.83,304.8300,1,46289980
2023-04-27,NVDA,273.63,274.95,266.2501,272.26,27.2260,10,37508340
2023-04-27,WMT,150.78,151.94,150.78,151.38,50.4600,3,4283141
2023-04-27,XOM,115.62,117.01,114.8818,116.83,116.8300,1,16239830
2023-04-28,AAPL,168.49,169.85,167.8801,169.68,169.6800,1,57442180
2023-04-28,AMZN,107.73,109.48,104.33,105.45,105.4500,1,129837500
2023-04-28,GOOGL,107.04,107.35,105.09,107.34,107.3400,1,33940480
2023-04-28,JNJ,162.81,163.76,162.5566,163.7,163.7000,1,6023308
2023-04-28,JPM,136.56,138.32,135.67,138.24,138.2400,1,9880914
2023-04-28,META,239.01,240.43,235.75,240.32,240.3200,1,39312790
2023-04-28,MSFT,304.01,308.93,303.31,307.26,307.2600,1,36043210
2023-04-28,NVDA,272.25,277.58,270.7148,277.49,27.7490,10,29154280
2023-04-28,WMT,151.29,152.17,150.18,150.97,50.3233,3,4693699
2023-04-28,XOM,117.25,119.92,116.83,118.34,118.3400,1,25064720
2023-05-01,AAPL,169.28,170.45,168.64,169.59,169.5900,1,52398420
2023-05-01,AMZN,104.95,105.23,101.82,102.05,102.0500,1,74301550
2023-05-01,GOOGL,106.84,107.99,106.82,107.2,107.2000,1,26645660
2023-05-01,JNJ,163.6,164.298,162.24,163.6,163.6000,1,4892223
2023-05-01,JPM,142.26,143.37,140.83,141.2,141.2000,1,20396670
2023-05-01,META,238.615,244,236.46,243.18,243.1800,1,29094780
2023-05-01,MSFT,306.97,308.6,305.15,305.56,305.5600,1,21265450
2023-05-01,NVDA,278.4,290.5844,277.8,289.1,28.9100,10,56890900
2023-05-01,WMT,151.04,152.54,150.93,151.59,50.5300,3,3802977
2023-05-01,XOM,115.99,117.3,114.45,114.67,114.6700,1,17346680
2023-05-02,AAPL,170.09,170.35,167.54,168.54,168.5400,1,48309120
2023-05-02,AMZN,101.47,103.9,101.15,103.63,103.6300,1,73296410
2023-05-02,GOOGL,107.14,107.2,103.71,105.32,105.3200,1,29631900
2023-05-02,JNJ,164.34,165.48,163.555,165.03,165.0300,1,7538093
2023-05-02,JPM,141.4,142.41,138.43,138.92,138.9200,1,14102370
2023-05-02,META,243.18,244.92,238.99,239.24,239.2400,1,23432580
2023-05-02,MSFT,307.76,309.18,303.91,305.41,305.4100,1,26348730
2023-05-02,NVDA,286.8,288.3599,280.83,282.1,28.2100,10,40041230
2023-05-02,WMT,151.47,151.49,149.46,151.18,50.3933,3,3776060
2023-05-02,XOM,113.94,113.94,109.29,110.1,110.1000,1,24310140
2023-05-03,AAPL,169.5,170.92,167.16,167.45,167.4500,1,62993360
2023-05-03,AMZN,103.735,105.96,103.28,103.65,103.6500,1,64818050
2023-05-03,GOOGL,105.53,107.49,104.96,105.41,105.4100,1,21718100
2023-05-03,JNJ,165.55,166.18,162.51,162.87,162.8700,1,5934421
2023-05-03,JPM,138.44,138.6687,135.76,135.98,135.9800,1,12910300
2023-05-03,META,239.47,241.75,232.75,237.03,237.0300,1,34029080
2023-05-03,MSFT,306.62,308.61,304.09,304.4,304.4000,1,22241410
2023-05-03,NVDA,278.4,283.67,274.72,278.02,27.8020,10,38178890
2023-05-03,WMT,151.56,152.1,150.27,150.62,50.2067,3,4109802
2023-05-03,XOM,109.08,109.81,107.755,107.93,107.9300,1,16180350
2023-05-04,AAPL,164.89,167.04,164.31,165.79,165.7900,1,77281220
2023-05-04,AMZN,104.04,105.39,103.3117,104,104.0000,1,45172650
2023-05-04,GOOGL,105.485,105.6,103.97,104.69,104.6900,1,23370000
2023-05-04,JNJ,162.68,162.9,161.25,162.13,162.1300,1,5127434
2023-05-04,JPM,134.96,135.72,131.81,134.12,134.1200,1,17084990
2023-05-04,META,236.06,238.2,232.9264,233.52,233.5200,1,17841710
2023-05-04,MSFT,306.24,307.7626,303.4,305.41,305.4100,1,22450590
2023-05-04,NVDA,276.51,278.59,272.4,275.62,27.5620,10,31977890
2023-05-04,WMT,150.55,150.99,149.49,150.47,50.1567,3,4668669
2023-05-04,XOM,107.9,108.75,105.91,106.04,106.0400,1,17156380
2023-05-05,AAPL,170.975,174.3,170.76,173.57,173.5700,1,113188100
2023-05-05,AMZN,104.27,105.76,103.55,105.655,105.6550,1,56859640
2023-05-05,GOOGL,104.82,105.88,104.11,105.57,105.5700,1,26620330
2023-05-05,JNJ,162.84,163.13,161.69,162.68,162.6800,1,5193446
2023-05-05,JPM,136.44,137.88,135.912,136.74,136.7400,1,11256720
2023-05-05,META,232.24,234.68,229.85,232.78,232.7800,1,26965370
2023-05-05,MSFT,305.72,311.97,304.27,310.65,310.6500,1,28175880
2023-05-05,NVDA,278.255,287.55,277.31,286.8,28.6800,10,35403110
2023-05-05,WMT,150.3,152.01,149.83,151.77,50.5900,3,4850001
2023-05-05,XOM,108.55,109.43,107.53,108.68,108.6800,1,14964370
2023-05-08,AAPL,172.48,173.85,172.11,173.5,173.5000,1,55045650
2023-05-08,AMZN,105.04,106.095,104.7001,105.83,105.8300,1,48999390
2023-05-08,GOOGL,105.18,107.96,105.16,107.77,107.7700,1,25647290
2023-05-08,JNJ,161.99,162.57,161.34,162.31,162.3100,1,4994449
2023-05-08,JPM,137.49,137.97,136.475,137.07,137.0700,1,7483220
2023-05-08,META,231.415,235.62,230.27,233.27,233.2700,1,16378870
2023-05-08,MSFT,310.13,310.2,306.09,308.65,308.6500,1,21302900
2023-05-08,NVDA,285.22,292.2,283.5,291.51,29.1510,10,34429300
2023-05-08,WMT,151.27,152.95,151.06,152.72,50.9067,3,4975336
2023-05-08,XOM,110.5,110.97,109.04,109.11,109.1100,1,11183360
2023-05-09,AAPL,173.05,173.54,171.6,171.77,171.7700,1,45272130
2023-05-09,AMZN,105.48,106.79,105.1567,106.62,106.6200,1,44000490
2023-05-09,GOOGL,108.39,110.15,107.19,107.35,107.3500,1,36322560
2023-05-09,JNJ,161.75,162.13,160.79,161.05,161.0500,1,5520423
2023-05-09,JPM,135.93,136.95,135.21,136.41,136.4100,1,7339902
2023-05-09,META,231.46,235.88,231.08,233.37,233.3700,1,16845560
2023-05-09,MSFT,308,310.04,306.31,307,307.0000,1,21215410
2023-05-09,NVDA,288.99,289.73,284.5,285.71,28.5710,10,30633590
2023-05-09,WMT,152.72,153.18,152.34,152.98,50.9933,3,5068803
2023-05-09,XOM,108.34,110.23,108.21,109.14,109.1400,1,11369810
2023-05-10,AAPL,173.02,174.03,171.9,173.555,173.5550,1,53657680
2023-05-10,AMZN,108.1,110.67,108.05,110.19,110.1900,1,78485360
2023-05-10,GOOGL,107.97,112.94,107.93,111.75,111.7500,1,62823410
2023-05-10,JNJ,161.2,161.97,160.06,161.65,161.6500,1,6753244
2023-05-10,JPM,137.95,138.06,134.87,136.48,136.4800,1,8131795
2023-05-10,META,236.17,236.75,230.72,233.08,233.0800,1,19105020
2023-05-10,MSFT,308.62,313,307.67,312.31,312.3100,1,30051410
2023-05-10,NVDA,290.05,291.13,284.6128,288.85,28.8850,10,36881010
2023-05-10,WMT,153.69,154.35,151.23,152.55,50.8500,3,5275526
2023-05-10,XOM,109.74,110.01,106.71,107.74,107.7400,1,14880540
2023-05-11,AAPL,173.85,174.59,172.17,173.75,173.7500,1,49440480
2023-05-11,AMZN,111.03,113.28,110.49,112.18,112.1800,1,74800090
2023-05-11,GOOGL,115.395,117.92,114.41,116.57,116.5700,1,78809900
2023-05-11,JNJ,161.83,162.19,159.3901,160.99,160.9900,1,5866006
2023-05-11,JPM,135,136.81,134.9,136.05,136.0500,1,7055592
2023-05-11,META,233.05,238.21,232.3,235.79,235.7900,1,20416840
2023-05-11,MSFT,310.1,311.12,306.2601,310.11,310.1100,1,31652470
2023-05-11,NVDA,288.96,289.5,282.46,285.78,28.5780,10,32151390
2023-05-11,WMT,152.55,153.27,152,153.12,51.0400,3,3974960
2023-05-11,XOM,106.49,106.82,104.933,105.79,105.7900,1,17158450
